promRT_mhd23
it   t   dt    rho m1 m2 m3 e b1 b2 b3 psi tr d1 d2 d3 d4      c1 c2 c3 n1 n2 n3
   2967  0.11400E+01  0.38490E-03  0.18411E+07  0.28977E-26  0.25092E+00  0.00000E+00  0.27740E+05  0.12530E+02  0.12530E+02  0.00000E+00 -0.32773E-19 -0.19923E+00  0.27728E+05  0.18006E+01  0.79200E-02  0.13055E-02  0.86667E+00  0.66667E-01  0.66667E-01   195    60   240
   2993  0.11500E+01  0.38491E-03  0.18411E+07  0.28791E-26  0.25120E+00  0.00000E+00  0.27741E+05  0.12530E+02  0.12530E+02  0.00000E+00  0.90103E-21 -0.19922E+00  0.27728E+05  0.18006E+01  0.79195E-02  0.13063E-02  0.86667E+00  0.66667E-01  0.66667E-01   195    60   240
   3019  0.11600E+01  0.38491E-03  0.18412E+07  0.28557E-26  0.25147E+00  0.00000E+00  0.27741E+05  0.12530E+02  0.12530E+02  0.00000E+00  0.26535E-19 -0.19922E+00  0.27728E+05  0.18006E+01  0.79190E-02  0.13070E-02  0.86667E+00  0.66667E-01  0.66667E-01   195    60   240
   3045  0.11700E+01  0.38491E-03  0.18412E+07  0.28511E-26  0.25174E+00  0.00000E+00  0.27741E+05  0.12530E+02  0.12530E+02  0.00000E+00 -0.77165E-20 -0.19921E+00  0.27728E+05  0.18006E+01  0.79185E-02  0.13078E-02  0.86667E+00  0.66667E-01  0.66667E-01   195    60   240
   3071  0.11800E+01  0.38492E-03  0.18412E+07  0.28522E-26  0.25201E+00  0.00000E+00  0.27741E+05  0.12530E+02  0.12530E+02  0.00000E+00  0.61948E-20 -0.19921E+00  0.27728E+05  0.18006E+01  0.79180E-02  0.13086E-02  0.86667E+00  0.66667E-01  0.66667E-01   195    60   240
   3097  0.11900E+01  0.38492E-03  0.18413E+07  0.28809E-26  0.25227E+00  0.00000E+00  0.27741E+05  0.12530E+02  0.12530E+02  0.00000E+00  0.14783E-19 -0.19920E+00  0.27728E+05  0.18007E+01  0.79175E-02  0.13093E-02  0.86667E+00  0.66667E-01  0.66667E-01   195    60   240
   3123  0.12000E+01  0.38492E-03  0.18413E+07  0.29077E-26  0.25254E+00  0.00000E+00  0.27741E+05  0.12530E+02  0.12530E+02  0.00000E+00 -0.20147E-19 -0.19920E+00  0.27728E+05  0.18007E+01  0.79170E-02  0.13101E-02  0.86667E+00  0.66667E-01  0.66667E-01   195    60   240
   3149  0.12100E+01  0.38492E-03  0.18414E+07  0.29157E-26  0.25280E+00  0.00000E+00  0.27741E+05  0.12530E+02  0.12530E+02  0.00000E+00 -0.53552E-19 -0.19920E+00  0.27728E+05  0.18007E+01  0.79165E-02  0.13108E-02  0.86667E+00  0.66667E-01  0.66667E-01   195    60   240
   3175  0.12200E+01  0.38492E-03  0.18414E+07  0.29365E-26  0.25306E+00  0.00000E+00  0.27741E+05  0.12530E+02  0.12530E+02  0.00000E+00 -0.41180E-19 -0.19920E+00  0.27728E+05  0.18007E+01  0.79161E-02  0.13115E-02  0.86667E+00  0.66667E-01  0.66667E-01   195    60   240
   3201  0.12300E+01  0.38492E-03  0.18415E+07  0.29425E-26  0.25331E+00  0.00000E+00  0.27741E+05  0.12530E+02  0.12530E+02  0.00000E+00 -0.92021E-21 -0.19919E+00  0.27728E+05  0.18007E+01  0.79156E-02  0.13122E-02  0.86667E+00  0.66667E-01  0.66667E-01   195    60   240
   3227  0.12400E+01  0.38492E-03  0.18415E+07  0.29578E-26  0.25357E+00  0.00000E+00  0.27741E+05  0.12530E+02  0.12530E+02  0.00000E+00 -0.50648E-19 -0.19919E+00  0.27728E+05  0.18007E+01  0.79151E-02  0.13130E-02  0.86667E+00  0.66667E-01  0.66667E-01   195    60   240
   3253  0.12500E+01  0.38492E-03  0.18416E+07  0.29787E-26  0.25382E+00  0.00000E+00  0.27741E+05  0.12530E+02  0.12530E+02  0.00000E+00 -0.49932E-20 -0.19919E+00  0.27728E+05  0.18007E+01  0.79146E-02  0.13137E-02  0.86667E+00  0.66667E-01  0.66667E-01   195    60   240
   3279  0.12600E+01  0.38492E-03  0.18416E+07  0.29880E-26  0.25407E+00  0.00000E+00  0.27741E+05  0.12530E+02  0.12530E+02  0.00000E+00  0.91812E-20 -0.19919E+00  0.27729E+05  0.18007E+01  0.79141E-02  0.13144E-02  0.86667E+00  0.66667E-01  0.66667E-01   195    60   240
   3305  0.12700E+01  0.38492E-03  0.18417E+07  0.30192E-26  0.25431E+00  0.00000E+00  0.27741E+05  0.12530E+02  0.12530E+02  0.00000E+00 -0.63576E-20 -0.19919E+00  0.27729E+05  0.18007E+01  0.79137E-02  0.13151E-02  0.86667E+00  0.66667E-01  0.66667E-01   195    60   240
   3331  0.12800E+01  0.38492E-03  0.18417E+07  0.30462E-26  0.25456E+00  0.00000E+00  0.27741E+05  0.12530E+02  0.12530E+02  0.00000E+00  0.74476E-21 -0.19918E+00  0.27729E+05  0.18008E+01  0.79132E-02  0.13158E-02  0.86667E+00  0.66667E-01  0.66667E-01   195    60   240
   3357  0.12900E+01  0.38493E-03  0.18418E+07  0.30964E-26  0.25480E+00  0.00000E+00  0.27741E+05  0.12530E+02  0.12530E+02  0.00000E+00  0.94635E-21 -0.19918E+00  0.27729E+05  0.18008E+01  0.79127E-02  0.13165E-02  0.86667E+00  0.66667E-01  0.66667E-01   195    60   240
   3383  0.13000E+01  0.38493E-03  0.18418E+07  0.31589E-26  0.25504E+00  0.00000E+00  0.27742E+05  0.12530E+02  0.12530E+02  0.00000E+00 -0.52918E-19 -0.19918E+00  0.27729E+05  0.18008E+01  0.79122E-02  0.13172E-02  0.86667E+00  0.66667E-01  0.66667E-01   195    60   240
   3409  0.13100E+01  0.38493E-03  0.18418E+07  0.32245E-26  0.25529E+00  0.00000E+00  0.27742E+05  0.12530E+02  0.12530E+02  0.00000E+00  0.16048E-19 -0.19918E+00  0.27729E+05  0.18008E+01  0.79118E-02  0.13179E-02  0.86667E+00  0.66667E-01  0.66667E-01   195    60   240
   3435  0.13200E+01  0.38493E-03  0.18419E+07  0.32915E-26  0.25553E+00  0.00000E+00  0.27742E+05  0.12530E+02  0.12530E+02  0.00000E+00 -0.53585E-20 -0.19918E+00  0.27729E+05  0.18008E+01  0.79113E-02  0.13186E-02  0.86667E+00  0.66667E-01  0.66667E-01   195    60   240
   3461  0.13300E+01  0.38493E-03  0.18419E+07  0.33517E-26  0.25577E+00  0.00000E+00  0.27742E+05  0.12530E+02  0.12530E+02  0.00000E+00 -0.73728E-20 -0.19918E+00  0.27729E+05  0.18008E+01  0.79109E-02  0.13193E-02  0.86667E+00  0.66667E-01  0.66667E-01   195    60   240
   3487  0.13400E+01  0.38493E-03  0.18420E+07  0.34187E-26  0.25602E+00  0.00000E+00  0.27742E+05  0.12530E+02  0.12530E+02  0.00000E+00 -0.92526E-20 -0.19918E+00  0.27729E+05  0.18008E+01  0.79104E-02  0.13199E-02  0.86667E+00  0.66667E-01  0.66667E-01   195    60   240
   3513  0.13500E+01  0.38494E-03  0.18420E+07  0.34910E-26  0.25626E+00  0.00000E+00  0.27742E+05  0.12530E+02  0.12530E+02  0.00000E+00 -0.14139E-19 -0.19917E+00  0.27729E+05  0.18008E+01  0.79099E-02  0.13206E-02  0.86667E+00  0.66667E-01  0.66667E-01   195    60   240
   3539  0.13600E+01  0.38494E-03  0.18421E+07  0.35697E-26  0.25651E+00  0.00000E+00  0.27742E+05  0.12530E+02  0.12530E+02  0.00000E+00  0.70074E-20 -0.19917E+00  0.27729E+05  0.18008E+01  0.79095E-02  0.13213E-02  0.86667E+00  0.66667E-01  0.66667E-01   195    60   240
   3565  0.13700E+01  0.38494E-03  0.18421E+07  0.36386E-26  0.25675E+00  0.00000E+00  0.27742E+05  0.12530E+02  0.12530E+02  0.00000E+00  0.11315E-19 -0.19917E+00  0.27729E+05  0.18009E+01  0.79090E-02  0.13220E-02  0.86667E+00  0.66667E-01  0.66667E-01   195    60   240
   3591  0.13800E+01  0.38494E-03  0.18422E+07  0.36902E-26  0.25700E+00  0.00000E+00  0.27742E+05  0.12530E+02  0.12530E+02  0.00000E+00 -0.33648E-20 -0.19917E+00  0.27729E+05  0.18009E+01  0.79086E-02  0.13227E-02  0.86667E+00  0.66667E-01  0.66667E-01   195    60   240
   3617  0.13900E+01  0.38494E-03  0.18422E+07  0.37339E-26  0.25725E+00  0.00000E+00  0.27742E+05  0.12530E+02  0.12530E+02  0.00000E+00 -0.34199E-19 -0.19917E+00  0.27729E+05  0.18009E+01  0.79081E-02  0.13234E-02  0.86667E+00  0.66667E-01  0.66667E-01   195    60   240
   3643  0.14000E+01  0.38495E-03  0.18422E+07  0.37746E-26  0.25750E+00  0.00000E+00  0.27742E+05  0.12530E+02  0.12530E+02  0.00000E+00  0.40907E-20 -0.19917E+00  0.27729E+05  0.18009E+01  0.79077E-02  0.13240E-02  0.86667E+00  0.66667E-01  0.66667E-01   195    60   240
   3669  0.14100E+01  0.38495E-03  0.18423E+07  0.38242E-26  0.25775E+00  0.00000E+00  0.27742E+05  0.12530E+02  0.12530E+02  0.00000E+00  0.72279E-20 -0.19917E+00  0.27729E+05  0.18009E+01  0.79072E-02  0.13247E-02  0.86667E+00  0.66667E-01  0.66667E-01   195    60   240
   3695  0.14200E+01  0.38495E-03  0.18423E+07  0.38835E-26  0.25800E+00  0.00000E+00  0.27742E+05  0.12530E+02  0.12530E+02  0.00000E+00  0.44187E-20 -0.19917E+00  0.27729E+05  0.18009E+01  0.79068E-02  0.13254E-02  0.86667E+00  0.66667E-01  0.66667E-01   195    60   240
   3721  0.14300E+01  0.38496E-03  0.18424E+07  0.39643E-26  0.25826E+00  0.00000E+00  0.27742E+05  0.12530E+02  0.12530E+02  0.00000E+00 -0.56537E-19 -0.19917E+00  0.27729E+05  0.18009E+01  0.79063E-02  0.13261E-02  0.86667E+00  0.66667E-01  0.66667E-01   195    60   240
   3747  0.14400E+01  0.38496E-03  0.18424E+07  0.40550E-26  0.25852E+00  0.00000E+00  0.27742E+05  0.12530E+02  0.12530E+02  0.00000E+00  0.14093E-19 -0.19917E+00  0.27729E+05  0.18009E+01  0.79059E-02  0.13268E-02  0.86667E+00  0.66667E-01  0.66667E-01   195    60   240
   3773  0.14500E+01  0.38496E-03  0.18424E+07  0.41729E-26  0.25877E+00  0.00000E+00  0.27742E+05  0.12530E+02  0.12530E+02  0.00000E+00 -0.28406E-19 -0.19917E+00  0.27729E+05  0.18009E+01  0.79055E-02  0.13274E-02  0.86667E+00  0.66667E-01  0.66667E-01   195    60   240
   3799  0.14600E+01  0.38497E-03  0.18425E+07  0.43195E-26  0.25904E+00  0.00000E+00  0.27742E+05  0.12530E+02  0.12530E+02  0.00000E+00 -0.14448E-19 -0.19917E+00  0.27729E+05  0.18009E+01  0.79050E-02  0.13281E-02  0.86667E+00  0.66667E-01  0.66667E-01   195    60   240
   3825  0.14700E+01  0.38497E-03  0.18425E+07  0.44779E-26  0.25930E+00  0.00000E+00  0.27742E+05  0.12530E+02  0.12530E+02  0.00000E+00  0.31179E-19 -0.19917E+00  0.27729E+05  0.18009E+01  0.79046E-02  0.13288E-02  0.86667E+00  0.66667E-01  0.66667E-01   195    60   240
   3851  0.14800E+01  0.38497E-03  0.18426E+07  0.46633E-26  0.25956E+00  0.00000E+00  0.27742E+05  0.12530E+02  0.12530E+02  0.00000E+00  0.22357E-19 -0.19917E+00  0.27729E+05  0.18009E+01  0.79041E-02  0.13295E-02  0.86667E+00  0.66667E-01  0.66667E-01   195    60   240
   3877  0.14900E+01  0.38497E-03  0.18426E+07  0.48731E-26  0.25982E+00  0.00000E+00  0.27742E+05  0.12530E+02  0.12530E+02  0.00000E+00 -0.13928E-19 -0.19917E+00  0.27729E+05  0.18009E+01  0.79037E-02  0.13301E-02  0.86667E+00  0.66667E-01  0.66667E-01   195    60   240
   3903  0.15000E+01  0.38497E-03  0.18427E+07  0.51017E-26  0.26009E+00  0.00000E+00  0.27742E+05  0.12530E+02  0.12530E+02  0.00000E+00 -0.13771E-19 -0.19917E+00  0.27729E+05  0.18009E+01  0.79033E-02  0.13308E-02  0.86667E+00  0.66667E-01  0.66667E-01   195    60   240
   3929  0.15100E+01  0.38497E-03  0.18427E+07  0.53365E-26  0.26035E+00  0.00000E+00  0.27742E+05  0.12530E+02  0.12530E+02  0.00000E+00  0.20024E-19 -0.19917E+00  0.27729E+05  0.18009E+01  0.79028E-02  0.13315E-02  0.86667E+00  0.66667E-01  0.66667E-01   195    60   240
   3955  0.15200E+01  0.38497E-03  0.18427E+07  0.55810E-26  0.26061E+00  0.00000E+00  0.27742E+05  0.12530E+02  0.12530E+02  0.00000E+00  0.80523E-20 -0.19917E+00  0.27729E+05  0.18009E+01  0.79024E-02  0.13321E-02  0.86667E+00  0.66667E-01  0.66667E-01   195    60   240
   3981  0.15300E+01  0.38497E-03  0.18428E+07  0.58134E-26  0.26087E+00  0.00000E+00  0.27742E+05  0.12530E+02  0.12530E+02  0.00000E+00  0.18323E-19 -0.19917E+00  0.27729E+05  0.18009E+01  0.79020E-02  0.13328E-02  0.86667E+00  0.66667E-01  0.66667E-01   195    60   240
   4007  0.15400E+01  0.38498E-03  0.18428E+07  0.60157E-26  0.26113E+00  0.00000E+00  0.27742E+05  0.12530E+02  0.12530E+02  0.00000E+00  0.58730E-20 -0.19916E+00  0.27729E+05  0.18009E+01  0.79016E-02  0.13335E-02  0.86667E+00  0.66667E-01  0.66667E-01   195    60   240
   4033  0.15500E+01  0.38498E-03  0.18429E+07  0.62050E-26  0.26138E+00  0.00000E+00  0.27742E+05  0.12530E+02  0.12530E+02  0.00000E+00  0.59806E-20 -0.19916E+00  0.27729E+05  0.18009E+01  0.79011E-02  0.13341E-02  0.86667E+00  0.66667E-01  0.66667E-01   195    60   240
   4059  0.15600E+01  0.38498E-03  0.18429E+07  0.63700E-26  0.26163E+00  0.00000E+00  0.27742E+05  0.12530E+02  0.12530E+02  0.00000E+00 -0.53549E-19 -0.19916E+00  0.27729E+05  0.18009E+01  0.79007E-02  0.13348E-02  0.86667E+00  0.66667E-01  0.66667E-01   195    60   240
   4085  0.15700E+01  0.38498E-03  0.18429E+07  0.65064E-26  0.26188E+00  0.00000E+00  0.27742E+05  0.12530E+02  0.12530E+02  0.00000E+00  0.93327E-20 -0.19916E+00  0.27729E+05  0.18009E+01  0.79003E-02  0.13354E-02  0.86667E+00  0.66667E-01  0.66667E-01   195    60   240
   4111  0.15800E+01  0.38498E-03  0.18430E+07  0.66323E-26  0.26212E+00  0.00000E+00  0.27742E+05  0.12530E+02  0.12530E+02  0.00000E+00  0.13410E-20 -0.19916E+00  0.27729E+05  0.18009E+01  0.78999E-02  0.13361E-02  0.86667E+00  0.66667E-01  0.66667E-01   195    60   240
   4137  0.15900E+01  0.38498E-03  0.18430E+07  0.67522E-26  0.26236E+00  0.00000E+00  0.27742E+05  0.12530E+02  0.12530E+02  0.00000E+00 -0.14490E-19 -0.19916E+00  0.27729E+05  0.18009E+01  0.78994E-02  0.13367E-02  0.86667E+00  0.66667E-01  0.66667E-01   195    60   240
   4163  0.16000E+01  0.38499E-03  0.18431E+07  0.68640E-26  0.26260E+00  0.00000E+00  0.27742E+05  0.12530E+02  0.12530E+02  0.00000E+00 -0.73656E-21 -0.19916E+00  0.27729E+05  0.18009E+01  0.78990E-02  0.13373E-02  0.86667E+00  0.66667E-01  0.66667E-01   195    60   240
   4189  0.16100E+01  0.38499E-03  0.18431E+07  0.69789E-26  0.26283E+00  0.00000E+00  0.27742E+05  0.12530E+02  0.12530E+02  0.00000E+00 -0.17985E-19 -0.19916E+00  0.27729E+05  0.18009E+01  0.78986E-02  0.13380E-02  0.86667E+00  0.66667E-01  0.66667E-01   195    60   240
   4215  0.16200E+01  0.38499E-03  0.18431E+07  0.70777E-26  0.26306E+00  0.00000E+00  0.27742E+05  0.12530E+02  0.12530E+02  0.00000E+00  0.41835E-20 -0.19916E+00  0.27729E+05  0.18009E+01  0.78982E-02  0.13386E-02  0.86667E+00  0.66667E-01  0.66667E-01   195    60   240
   4241  0.16300E+01  0.38499E-03  0.18432E+07  0.71514E-26  0.26328E+00  0.00000E+00  0.27742E+05  0.12530E+02  0.12530E+02  0.00000E+00  0.97890E-20 -0.19915E+00  0.27729E+05  0.18009E+01  0.78978E-02  0.13392E-02  0.86667E+00  0.66667E-01  0.66667E-01   195    60   240
   4267  0.16400E+01  0.38499E-03  0.18432E+07  0.72050E-26  0.26351E+00  0.00000E+00  0.27742E+05  0.12530E+02  0.12530E+02  0.00000E+00 -0.45094E-20 -0.19915E+00  0.27729E+05  0.18009E+01  0.78974E-02  0.13398E-02  0.86667E+00  0.66667E-01  0.66667E-01   195    60   240
   4293  0.16500E+01  0.38499E-03  0.18432E+07  0.72275E-26  0.26373E+00  0.00000E+00  0.27742E+05  0.12530E+02  0.12530E+02  0.00000E+00 -0.25255E-19 -0.19915E+00  0.27729E+05  0.18009E+01  0.78970E-02  0.13404E-02  0.86667E+00  0.66667E-01  0.66667E-01   195    60   240
   4319  0.16600E+01  0.38500E-03  0.18433E+07  0.72359E-26  0.26396E+00  0.00000E+00  0.27742E+05  0.12530E+02  0.12530E+02  0.00000E+00  0.25674E-19 -0.19915E+00  0.27729E+05  0.18009E+01  0.78965E-02  0.13411E-02  0.86667E+00  0.66667E-01  0.66667E-01   195    60   240
   4345  0.16700E+01  0.38500E-03  0.18433E+07  0.72242E-26  0.26418E+00  0.00000E+00  0.27742E+05  0.12530E+02  0.12530E+02  0.00000E+00  0.96308E-21 -0.19915E+00  0.27729E+05  0.18010E+01  0.78961E-02  0.13417E-02  0.86667E+00  0.66667E-01  0.66667E-01   195    60   240
   4371  0.16800E+01  0.38499E-03  0.18434E+07  0.72112E-26  0.26441E+00  0.00000E+00  0.27742E+05  0.12530E+02  0.12530E+02  0.00000E+00  0.19917E-19 -0.19916E+00  0.27729E+05  0.18010E+01  0.78957E-02  0.13423E-02  0.86667E+00  0.66667E-01  0.66667E-01   195    60   240
   4397  0.16900E+01  0.38499E-03  0.18434E+07  0.71987E-26  0.26464E+00  0.00000E+00  0.27742E+05  0.12530E+02  0.12530E+02  0.00000E+00  0.56540E-21 -0.19916E+00  0.27729E+05  0.18010E+01  0.78953E-02  0.13429E-02  0.86667E+00  0.66667E-01  0.66667E-01   195    60   240
   4423  0.17000E+01  0.38499E-03  0.18434E+07  0.71814E-26  0.26487E+00  0.00000E+00  0.27742E+05  0.12530E+02  0.12530E+02  0.00000E+00 -0.14674E-20 -0.19916E+00  0.27729E+05  0.18010E+01  0.78949E-02  0.13435E-02  0.86667E+00  0.66667E-01  0.66667E-01   195    60   240
   4449  0.17100E+01  0.38498E-03  0.18435E+07  0.71584E-26  0.26510E+00  0.00000E+00  0.27742E+05  0.12530E+02  0.12530E+02  0.00000E+00  0.17145E-19 -0.19916E+00  0.27729E+05  0.18010E+01  0.78945E-02  0.13441E-02  0.86667E+00  0.66667E-01  0.66667E-01   195    60   240
   4475  0.17200E+01  0.38498E-03  0.18435E+07  0.71456E-26  0.26534E+00  0.00000E+00  0.27742E+05  0.12530E+02  0.12530E+02  0.00000E+00 -0.21712E-19 -0.19917E+00  0.27729E+05  0.18011E+01  0.78941E-02  0.13446E-02  0.86667E+00  0.66667E-01  0.66667E-01   195    60   240
   4501  0.17300E+01  0.38497E-03  0.18435E+07  0.71528E-26  0.26557E+00  0.00000E+00  0.27742E+05  0.12530E+02  0.12530E+02  0.00000E+00  0.65745E-21 -0.19917E+00  0.27729E+05  0.18011E+01  0.78937E-02  0.13452E-02  0.86667E+00  0.66667E-01  0.66667E-01   195    60   240
   4527  0.17400E+01  0.38497E-03  0.18436E+07  0.71715E-26  0.26581E+00  0.00000E+00  0.27742E+05  0.12530E+02  0.12530E+02  0.00000E+00  0.38838E-19 -0.19917E+00  0.27729E+05  0.18011E+01  0.78933E-02  0.13458E-02  0.86667E+00  0.66667E-01  0.66667E-01   195    60   240
   4553  0.17500E+01  0.38497E-03  0.18436E+07  0.72088E-26  0.26605E+00  0.00000E+00  0.27742E+05  0.12530E+02  0.12530E+02  0.00000E+00 -0.21833E-20 -0.19918E+00  0.27729E+05  0.18011E+01  0.78929E-02  0.13464E-02  0.86667E+00  0.66667E-01  0.66667E-01   195    60   240
   4579  0.17600E+01  0.38496E-03  0.18436E+07  0.72769E-26  0.26630E+00  0.00000E+00  0.27742E+05  0.12530E+02  0.12530E+02  0.00000E+00 -0.11561E-19 -0.19918E+00  0.27729E+05  0.18012E+01  0.78925E-02  0.13470E-02  0.86667E+00  0.66667E-01  0.66667E-01   195    60   240
   4605  0.17700E+01  0.38496E-03  0.18437E+07  0.73655E-26  0.26654E+00  0.00000E+00  0.27742E+05  0.12530E+02  0.12530E+02  0.00000E+00 -0.68157E-19 -0.19919E+00  0.27729E+05  0.18012E+01  0.78922E-02  0.13476E-02  0.86667E+00  0.66667E-01  0.66667E-01   195    60   240
   4631  0.17800E+01  0.38496E-03  0.18437E+07  0.74682E-26  0.26679E+00  0.00000E+00  0.27742E+05  0.12530E+02  0.12530E+02  0.00000E+00  0.57446E-19 -0.19919E+00  0.27729E+05  0.18012E+01  0.78918E-02  0.13482E-02  0.86667E+00  0.66667E-01  0.66667E-01   195    60   240
   4657  0.17900E+01  0.38496E-03  0.18438E+07  0.76083E-26  0.26703E+00  0.00000E+00  0.27742E+05  0.12530E+02  0.12530E+02  0.00000E+00 -0.21045E-20 -0.19920E+00  0.27729E+05  0.18012E+01  0.78914E-02  0.13488E-02  0.86667E+00  0.66667E-01  0.66667E-01   195    60   240
   4683  0.18000E+01  0.38495E-03  0.18438E+07  0.77534E-26  0.26728E+00  0.00000E+00  0.27742E+05  0.12530E+02  0.12530E+02  0.00000E+00 -0.39640E-19 -0.19920E+00  0.27729E+05  0.18012E+01  0.78910E-02  0.13494E-02  0.86667E+00  0.66667E-01  0.66667E-01   195    60   240
   4709  0.18100E+01  0.38495E-03  0.18438E+07  0.79110E-26  0.26752E+00  0.00000E+00  0.27742E+05  0.12530E+02  0.12530E+02  0.00000E+00 -0.26119E-19 -0.19921E+00  0.27729E+05  0.18013E+01  0.78906E-02  0.13500E-02  0.86667E+00  0.66667E-01  0.66667E-01   195    60   240
   4735  0.18200E+01  0.38495E-03  0.18439E+07  0.81063E-26  0.26777E+00  0.00000E+00  0.27742E+05  0.12530E+02  0.12530E+02  0.00000E+00  0.10858E-19 -0.19921E+00  0.27729E+05  0.18013E+01  0.78903E-02  0.13506E-02  0.86667E+00  0.66667E-01  0.66667E-01   195    60   240
   4761  0.18300E+01  0.38495E-03  0.18439E+07  0.83299E-26  0.26801E+00  0.00000E+00  0.27742E+05  0.12530E+02  0.12530E+02  0.00000E+00  0.37616E-20 -0.19922E+00  0.27729E+05  0.18013E+01  0.78899E-02  0.13512E-02  0.86667E+00  0.66667E-01  0.66667E-01   195    60   240
   4787  0.18400E+01  0.38495E-03  0.18439E+07  0.85583E-26  0.26826E+00  0.00000E+00  0.27741E+05  0.12530E+02  0.12530E+02  0.00000E+00  0.45838E-19 -0.19922E+00  0.27729E+05  0.18013E+01  0.78895E-02  0.13519E-02  0.86667E+00  0.66667E-01  0.66667E-01   195    60   240
   4813  0.18500E+01  0.38495E-03  0.18440E+07  0.87832E-26  0.26850E+00  0.00000E+00  0.27741E+05  0.12530E+02  0.12530E+02  0.00000E+00  0.49807E-19 -0.19923E+00  0.27729E+05  0.18013E+01  0.78891E-02  0.13525E-02  0.86667E+00  0.66667E-01  0.66667E-01   195    60   240
   4839  0.18600E+01  0.38495E-03  0.18440E+07  0.90007E-26  0.26874E+00  0.00000E+00  0.27741E+05  0.12530E+02  0.12530E+02  0.00000E+00 -0.57668E-20 -0.19923E+00  0.27729E+05  0.18013E+01  0.78888E-02  0.13531E-02  0.86667E+00  0.66667E-01  0.66667E-01   195    60   240
   4865  0.18700E+01  0.38495E-03  0.18440E+07  0.92334E-26  0.26899E+00  0.00000E+00  0.27741E+05  0.12530E+02  0.12530E+02  0.00000E+00  0.83057E-20 -0.19924E+00  0.27729E+05  0.18013E+01  0.78884E-02  0.13538E-02  0.86667E+00  0.66667E-01  0.66667E-01   195    60   240
   4891  0.18800E+01  0.38496E-03  0.18441E+07  0.94877E-26  0.26923E+00  0.00000E+00  0.27741E+05  0.12530E+02  0.12530E+02  0.00000E+00  0.15140E-19 -0.19924E+00  0.27729E+05  0.18013E+01  0.78880E-02  0.13544E-02  0.86667E+00  0.66667E-01  0.66667E-01   195    60   240
   4917  0.18900E+01  0.38496E-03  0.18441E+07  0.97959E-26  0.26947E+00  0.00000E+00  0.27741E+05  0.12530E+02  0.12530E+02  0.00000E+00 -0.77482E-20 -0.19925E+00  0.27728E+05  0.18013E+01  0.78877E-02  0.13551E-02  0.86667E+00  0.66667E-01  0.66667E-01   195    60   240
   4943  0.19000E+01  0.38496E-03  0.18441E+07  0.10128E-25  0.26971E+00  0.00000E+00  0.27741E+05  0.12530E+02  0.12530E+02  0.00000E+00  0.16907E-19 -0.19925E+00  0.27728E+05  0.18013E+01  0.78873E-02  0.13557E-02  0.86667E+00  0.66667E-01  0.66667E-01   195    60   240
   4969  0.19100E+01  0.38496E-03  0.18442E+07  0.10498E-25  0.26995E+00  0.00000E+00  0.27741E+05  0.12530E+02  0.12530E+02  0.00000E+00  0.13896E-19 -0.19926E+00  0.27728E+05  0.18013E+01  0.78870E-02  0.13564E-02  0.86667E+00  0.66667E-01  0.66667E-01   195    60   240
   4995  0.19200E+01  0.38496E-03  0.18442E+07  0.10865E-25  0.27019E+00  0.00000E+00  0.27741E+05  0.12530E+02  0.12530E+02  0.00000E+00  0.35498E-20 -0.19926E+00  0.27728E+05  0.18013E+01  0.78866E-02  0.13571E-02  0.86667E+00  0.66667E-01  0.66667E-01   195    60   240
   5021  0.19300E+01  0.38497E-03  0.18442E+07  0.11248E-25  0.27043E+00  0.00000E+00  0.27741E+05  0.12530E+02  0.12530E+02  0.00000E+00  0.40427E-20 -0.19927E+00  0.27728E+05  0.18013E+01  0.78862E-02  0.13578E-02  0.86667E+00  0.66667E-01  0.66667E-01   195    60   240
   5047  0.19400E+01  0.38497E-03  0.18443E+07  0.11634E-25  0.27067E+00  0.00000E+00  0.27741E+05  0.12530E+02  0.12530E+02  0.00000E+00 -0.15106E-20 -0.19927E+00  0.27728E+05  0.18013E+01  0.78859E-02  0.13584E-02  0.86667E+00  0.66667E-01  0.66667E-01   195    60   240
   5073  0.19500E+01  0.38497E-03  0.18443E+07  0.12007E-25  0.27091E+00  0.00000E+00  0.27741E+05  0.12530E+02  0.12530E+02  0.00000E+00 -0.51400E-19 -0.19928E+00  0.27728E+05  0.18013E+01  0.78855E-02  0.13591E-02  0.86667E+00  0.66667E-01  0.66667E-01   195    60   240
   5099  0.19600E+01  0.38498E-03  0.18443E+07  0.12374E-25  0.27115E+00  0.00000E+00  0.27741E+05  0.12530E+02  0.12530E+02  0.00000E+00  0.77210E-20 -0.19928E+00  0.27728E+05  0.18013E+01  0.78852E-02  0.13598E-02  0.86667E+00  0.66667E-01  0.66667E-01   195    60   240
   5125  0.19700E+01  0.38498E-03  0.18444E+07  0.12758E-25  0.27138E+00  0.00000E+00  0.27741E+05  0.12530E+02  0.12530E+02  0.00000E+00  0.20015E-19 -0.19929E+00  0.27728E+05  0.18013E+01  0.78848E-02  0.13605E-02  0.86667E+00  0.66667E-01  0.66667E-01   195    60   240
   5151  0.19800E+01  0.38498E-03  0.18444E+07  0.13171E-25  0.27162E+00  0.00000E+00  0.27741E+05  0.12530E+02  0.12530E+02  0.00000E+00  0.62789E-19 -0.19929E+00  0.27728E+05  0.18013E+01  0.78844E-02  0.13612E-02  0.86667E+00  0.66667E-01  0.66667E-01   195    60   240
